"id","key","fields.issuetype.id","fields.issuetype.description","fields.issuetype.name","fields.issuetype.subtask","fields.issuetype.avatarId","fields.project.id","fields.project.key","fields.project.name","fields.project.TypeKey","fields.resolution.id","fields.resolution.description","fields.resolution.name","fields.resolutiondate","fields.workratio","fields.lastViewed","fields.watches.watchCount","fields.watches.isWatching","fields.created","fields.priority.name","fields.priority.id","fields.assignee.name","fields.assignee.key","fields.assignee.displayName","fields.assignee.active","fields.assignee.timeZone","fields.updated","fields.status.description","fields.status.name","fields.status.id","fields.status.statusCategory.id","fields.status.statusCategory.key","fields.status.statusCategory.colorName","fields.status.statusCategory.name","fields.summary","fields.creator.name","fields.creator.key","fields.creator.displayName","fields.creator.active","fields.creator.timeZone","fields.reporter.name","fields.reporter.key","fields.reporter.displayName","fields.reporter.active","fields.reporter.timeZone","fields.duedate","fields.votes.votes","fields.votes.hasVoted"
"215384","JENKINS-68565","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-06-24","-1","","2","false","2022-05-18","Minor","4","kmartens27","JIRAUSER143715","Kevin Martens","true","UTC","2022-06-24","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Require Java 11 user documentation updates","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215383","JENKINS-68564","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-06-24","-1","","2","false","2022-05-18","Minor","4","kmartens27","JIRAUSER143715","Kevin Martens","true","UTC","2022-06-24","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Require Java 11 packaging documentation updates","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215382","JENKINS-68563","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","5","All attempts at reproducing this issue failed, or not enough information was available to reproduce the issue. Reading the code produces no clues as to why this behavior would occur. If more information appears later, please reopen the issue.","Cannot Reproduce","2022-07-11","-1","","2","false","2022-05-18","Critical","2","","","","","","2022-07-11","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","The Node plugin will always return NULL the params.THE_NODE gets NULL but env.THE_NODE is the correct value","fransen","JIRAUSER132994","Steven","true","UTC","fransen","JIRAUSER132994","Steven","true","UTC","","0","false"
"215381","JENKINS-68562","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-18","-1","","6","false","2022-05-17","Blocker","1","dnusbaum","dnusbaum","Devin Nusbaum","true","America/New_York","2022-05-18","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Error when Building Project - FATAL: Illegal char <:> at index 5:","kwheat2064","JIRAUSER144642","Kyle Wheat","true","UTC","kwheat2064","JIRAUSER144642","Kyle Wheat","true","UTC","","2","false"
"215379","JENKINS-68560","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-18","-1","","1","false","2022-05-17","Blocker","1","markewaite","markewaite","Mark Waite","true","America/Denver","2022-05-18","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Pipeline script with SCM using git failed to authenticate git https url","rladkat07","JIRAUSER144636","Rajendra Ladkat","true","UTC","rladkat07","JIRAUSER144636","Rajendra Ladkat","true","UTC","","0","false"
"215378","JENKINS-68559","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-17","-1","","1","false","2022-05-17","Minor","4","","","","","","2022-06-22","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Update bundled plugins after 2022-05-17 security advisory","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","","0","false"
"215376","JENKINS-68558","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-17","Critical","2","lanwen","lanwen","Kirill Merkushev","true","UTC","2022-05-17","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Github doesn't received notification from Jenkins sometime","ylepriol","JIRAUSER144624","yoann Le Priol","true","UTC","ylepriol","JIRAUSER144624","yoann Le Priol","true","UTC","","0","false"
"215374","JENKINS-68557","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2023-01-30","-1","","3","false","2022-05-17","Major","3","vlatombe","vlatombe","Vincent Latombe","true","Europe/Paris","2023-01-30","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","BoundServiceAccountTokenVolume - Refresh Service Tokens","jseiser","jseiser","Justin Seiser","true","UTC","jseiser","jseiser","Justin Seiser","true","UTC","","0","false"
"215372","JENKINS-68556","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-17","-1","","1","false","2022-05-17","Minor","4","","","","","","2022-06-22","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Remove SSH plugin from setup wizard plugin selection","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","","0","false"
"215370","JENKINS-68555","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-05-17","Minor","4","","","","","","2022-05-28","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","LFS not initialized prior to checkout, at least in multibranch pipeline","simonrichter","simonrichter","Simon Richter","true","Europe/Berlin","simonrichter","simonrichter","Simon Richter","true","Europe/Berlin","","0","false"
"215369","JENKINS-68554","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-17","Minor","4","","","","","","2022-05-17","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Credentials/Password not masked in stdout of test reports","felixk","JIRAUSER144621","Felix Kelm","true","UTC","felixk","JIRAUSER144621","Felix Kelm","true","UTC","","0","false"
"215368","JENKINS-68553","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-17","Minor","4","jovandeginste","jovandeginste","Jo Vandeginste","true","Europe/Brussels","2022-05-30","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Threads support in mattermost plugin","krak","JIRAUSER143691","Kirill Krasnov","true","Europe/Kaliningrad","krak","JIRAUSER143691","Kirill Krasnov","true","Europe/Kaliningrad","","0","false"
"215367","JENKINS-68552","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-17","Trivial","5","","","","","","2022-05-17","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Poor rendering of trash icon in context menu","drulli","drulli","Ulli Hafner","true","Europe/Berlin","drulli","drulli","Ulli Hafner","true","Europe/Berlin","","0","false"
"215366","JENKINS-68551","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-12-20","-1","","1","false","2022-05-17","Major","3","","","","","","2022-12-20","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Support P4D 2021.2 certificate handling","p4karl","p4karl","Karl Wirth","true","UTC","p4karl","p4karl","Karl Wirth","true","UTC","","0","false"
"215365","JENKINS-68550","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","4","The problem is not completely described.","Incomplete","2023-01-30","-1","","1","false","2022-05-17","Major","3","","","","","","2023-01-30","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Setting hostNetwork to true prevents agents spinning up","rodmccutcheon","JIRAUSER144613","Rod McCutcheon","true","UTC","rodmccutcheon","JIRAUSER144613","Rod McCutcheon","true","UTC","","0","false"
"215364","JENKINS-68549","10002","Created by Jira Software - do not edit or delete. Issue type for a user story.","Story","false","14685","10172","JENKINS","Jenkins","software","10000","Work has been completed on this issue.","Done","2022-06-21","-1","","1","false","2022-05-17","Minor","4","sbuhary","sbuhary","Shihaaz Buhary","true","UTC","2022-06-21","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Add option to delete scans that have not been completed to the Jenkins plugin for Freestyle","sbuhary","sbuhary","Shihaaz Buhary","true","UTC","sbuhary","sbuhary","Shihaaz Buhary","true","UTC","","0","false"
"215363","JENKINS-68548","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-17","Major","3","dheid","dheid","Daniel Heid","true","Europe/Berlin","2022-05-17","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Some jobs where this plug-in is used are not able to save changes","addin6994","JIRAUSER136236","Gopal Neb","true","UTC","addin6994","JIRAUSER136236","Gopal Neb","true","UTC","","0","false"
"215362","JENKINS-68547","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","3","false","2022-05-17","Minor","4","jbochenski","jbochenski","Jakub Bochenski","true","Europe/Warsaw","2022-08-18","This issue is being actively worked on at the moment by the assignee.","In Progress","3","4","indeterminate","yellow","In Progress","Migrate logstash plugin documentation from Wiki to GitHub","jinwookh","JIRAUSER144481","jinwookh han","true","UTC","jinwookh","JIRAUSER144481","jinwookh han","true","UTC","","0","false"
"215361","JENKINS-68546","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-09-13","-1","","2","false","2022-05-16","Major","3","sindhusri16","JIRAUSER135448","Yarlagadda Sindhu Sri","true","UTC","2022-09-13","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","My OCI plugin installation doesn't terminate the machines it creates","ellaananeva","JIRAUSER144564","Ella Ananeva","true","UTC","ellaananeva","JIRAUSER144564","Ella Ananeva","true","UTC","","0","false"
"215360","JENKINS-68545","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-16","Minor","4","lyenliang","lyenliang","lyen liang","true","Asia/Taipei","2022-05-16","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Make it possible to turn off at the job level","mikeycarter","mikeycarter","Michael Carter","true","UTC","mikeycarter","mikeycarter","Michael Carter","true","UTC","","0","false"
"215359","JENKINS-68544","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-06-07","-1","","2","false","2022-05-16","Blocker","1","jglick","jglick","Jesse Glick","true","America/New_York","2022-06-07","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Replay can't load original library scripts on Windows when job name begins with `E`","drinfiniteexplorer","drinfiniteexplorer","Pierre Le Moine","true","Europe/Stockholm","drinfiniteexplorer","drinfiniteexplorer","Pierre Le Moine","true","Europe/Stockholm","","0","false"
"215358","JENKINS-68543","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-05-16","Minor","4","","","","","","2023-05-17","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Support for ChangelogToBranch","gimler","gimler","Gordon Franke","true","UTC","gimler","gimler","Gordon Franke","true","UTC","","1","false"
"215357","JENKINS-68542","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-06-01","-1","","4","false","2022-05-16","Minor","4","vlatombe","vlatombe","Vincent Latombe","true","Europe/Paris","2022-06-22","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Broken reconnection when using websockets","vlatombe","vlatombe","Vincent Latombe","true","Europe/Paris","vlatombe","vlatombe","Vincent Latombe","true","Europe/Paris","","0","false"
"215356","JENKINS-68541","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-24","-1","","4","false","2022-05-16","Minor","4","allan_burdajewicz","allan_burdajewicz","Allan BURDAJEWICZ","true","Australia/Brisbane","2022-05-26","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","CLI over SSH hangs or show warning when a command closes the stdout/stderr","allan_burdajewicz","allan_burdajewicz","Allan BURDAJEWICZ","true","Australia/Brisbane","allan_burdajewicz","allan_burdajewicz","Allan BURDAJEWICZ","true","Australia/Brisbane","","0","false"
"215354","JENKINS-68539","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","5","All attempts at reproducing this issue failed, or not enough information was available to reproduce the issue. Reading the code produces no clues as to why this behavior would occur. If more information appears later, please reopen the issue.","Cannot Reproduce","2023-04-25","-1","","3","false","2022-05-15","Blocker","1","socrates","socrates","Socrates Sidereas","true","UTC","2023-04-25","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","The plugin is not able to read job name","vikrantc55","JIRAUSER144518","Vikrant Chauhan","true","UTC","vikrantc55","JIRAUSER144518","Vikrant Chauhan","true","UTC","","0","false"
"215353","JENKINS-68538","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2022-05-16","-1","","2","false","2022-05-14","Minor","4","","","","","","2022-05-16","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","New item dialog selects item name when editing Copy from","drulli","drulli","Ulli Hafner","true","Europe/Berlin","drulli","drulli","Ulli Hafner","true","Europe/Berlin","","0","false"
"215352","JENKINS-68537","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-14","-1","","1","false","2022-05-14","Minor","4","timja","timja","Tim Jacomb","true","Europe/London","2022-06-22","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Use Unicode escapes for properties files","notmyfault","JIRAUSER132935","Alexander Brandes","true","Europe/Berlin","notmyfault","JIRAUSER132935","Alexander Brandes","true","Europe/Berlin","","0","false"
"215351","JENKINS-68536","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-05-14","-1","","1","false","2022-05-14","Minor","4","markewaite","markewaite","Mark Waite","true","America/Denver","2022-05-14","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","FATAL: Git repository URL 1 is an empty string in job definition. Checkout requires a valid repository URL","tejaswi19","JIRAUSER144496","Tejaswi Gilla","true","Asia/Kolkata","tejaswi19","JIRAUSER144496","Tejaswi Gilla","true","Asia/Kolkata","","0","false"
"215350","JENKINS-68535","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-08-16","-1","","1","false","2022-05-14","Major","3","octopusdeploy","octopusdeploy","Octopus Deploy","true","UTC","2022-08-16","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Failing to push build information to Octopus","sdillenbeck","JIRAUSER144495","Shawn Dillenbeck","true","UTC","sdillenbeck","JIRAUSER144495","Shawn Dillenbeck","true","UTC","","0","false"
"215349","JENKINS-68534","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-14","Minor","4","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","2022-05-14","","In Review","10005","4","indeterminate","yellow","In Progress","It's not possible to find repo plugin in plugin manager","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","danielbeck","danielbeck","Daniel Beck","true","Europe/Berlin","","0","false"
"215348","JENKINS-68533","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-13","Blocker","1","elifarley","elifarley","Elifarley","true","America/Sao_Paulo","2022-05-13","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","unable to stream cloudwatch logs while executing a Jenkins build","kani_01","JIRAUSER144479","Kani Mozhi","true","UTC","kani_01","JIRAUSER144479","Kani Mozhi","true","UTC","","0","false"
"215347","JENKINS-68532","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","4","false","2022-05-13","Minor","4","alexanderlz","alexanderlz","Alexander Leibzon","true","UTC","2023-01-16","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","PagerDuty RuntimeException","maharsh_patel","JIRAUSER144472","Maharsh Patel","true","UTC","maharsh_patel","JIRAUSER144472","Maharsh Patel","true","UTC","","0","false"
"215344","JENKINS-68531","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-14","-1","","1","false","2022-05-13","Minor","4","","","","","","2022-06-22","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","JavaVersionMonitor translations missing end of life date","timja","timja","Tim Jacomb","true","Europe/London","timja","timja","Tim Jacomb","true","Europe/London","","0","false"
"215343","JENKINS-68530","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-07-06","-1","","2","false","2022-05-13","Minor","4","aleksisimell","aleksisimell","Aleksi Simell","true","Europe/Helsinki","2022-07-06","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Issue in pushing Jenkins build data to influxdb","akanna2x","JIRAUSER144451","Adithya K","true","UTC","akanna2x","JIRAUSER144451","Adithya K","true","UTC","","0","false"
"215342","JENKINS-68529","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-13","Critical","2","gbois","gbois","Gregory Boissinot","true","Europe/Paris","2022-05-13","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Jenkins 2.332.3/dtkit 3.0.1 throws java.lang.NoSuchMethodError when submitting job config","martin_hohl","martin_hohl","Martin Hohl","true","Europe/Berlin","martin_hohl","martin_hohl","Martin Hohl","true","Europe/Berlin","","0","false"
"215340","JENKINS-68528","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","","","","","-1","","3","false","2022-05-13","Minor","4","","","","","","2022-05-15","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Pipeline for Trigger builds remotely","perrfect","JIRAUSER144446","perrfect perrfect","true","UTC","perrfect","JIRAUSER144446","perrfect perrfect","true","UTC","","0","false"
"215339","JENKINS-68527","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-06-07","-1","","2","false","2022-05-13","Minor","4","mreinhardt","mreinhardt","Martin Reinhardt","true","UTC","2022-06-07","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Old Plugin Version (1.4.10) on Jenkins 2.332.3 LTS","nmendola","JIRAUSER144203","Nicolo Mendola","true","UTC","nmendola","JIRAUSER144203","Nicolo Mendola","true","UTC","","0","false"
"215338","JENKINS-68526","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","6","false","2022-05-12","Major","3","","","","","","2022-11-21","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Scriptler-plugin Jcasc permissions for role based security stopped working after release 3.5","ppetkov","ppetkov","Preslav Petkov","true","UTC","ppetkov","ppetkov","Preslav Petkov","true","UTC","","3","false"
"215336","JENKINS-68524","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-05-12","Minor","4","","","","","","2023-04-13","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","How to add BUILD USER info in Default Subject Extended E-mail Notification","burakavcioglu","JIRAUSER144410","Burak Avcıoğlu","true","UTC","burakavcioglu","JIRAUSER144410","Burak Avcıoğlu","true","UTC","","0","false"
"215335","JENKINS-68523","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-12","Major","3","richscze","richscze","nobody","true","UTC","2022-05-18","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","BlueOcean steps to use short description","xinxu_chen","JIRAUSER144406","xinxu chen","true","UTC","xinxu_chen","JIRAUSER144406","xinxu chen","true","UTC","","0","false"
"215334","JENKINS-68522","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-12","Major","3","mig82","mig82","Miguelángel Fernández","true","UTC","2022-05-12","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Folder Properties set on Organisation Folder not available in global environment step (declarative)","carelc","carelc","Carel Combrink","true","Etc/GMT-2","carelc","carelc","Carel Combrink","true","Etc/GMT-2","","0","false"
"215332","JENKINS-68521","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-05-12","-1","","2","false","2022-05-12","Major","3","csanchez","csanchez","Carlos Sanchez","true","Africa/Casablanca","2022-05-12","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Jenkins master container restarts every 24 hrs","vermavina69","JIRAUSER138869","Vinay Verma","true","UTC","vermavina69","JIRAUSER138869","Vinay Verma","true","UTC","","0","false"
"215330","JENKINS-68519","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-05-18","-1","","1","false","2022-05-12","Minor","4","allan_burdajewicz","allan_burdajewicz","Allan BURDAJEWICZ","true","Australia/Brisbane","2022-12-29","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Adapt icons to latest Core changes","allan_burdajewicz","allan_burdajewicz","Allan BURDAJEWICZ","true","Australia/Brisbane","allan_burdajewicz","allan_burdajewicz","Allan BURDAJEWICZ","true","Australia/Brisbane","","0","false"
"215329","JENKINS-68518","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-12","Minor","4","","","","","","2022-05-12","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Email-ext treats transient SMTP errors as fatal errors","anfrind","anfrind","Lincoln Peters","true","America/Los_Angeles","anfrind","anfrind","Lincoln Peters","true","America/Los_Angeles","","0","false"
"215328","JENKINS-68517","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-05-12","-1","","2","false","2022-05-12","Major","3","","","","","","2022-05-12","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","git plugin is using credentials from ssh-agent plugin","gopivalleru","JIRAUSER132230","Gopi","true","UTC","gopivalleru","JIRAUSER132230","Gopi","true","UTC","","0","false"
"215327","JENKINS-68516","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-07-28","-1","","2","false","2022-05-12","Major","3","joel_brown","joel_brown","Joel Brown","true","America/Los_Angeles","2022-07-28","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Changelog calculation after syncing to label can lock up server","joel_brown","joel_brown","Joel Brown","true","America/Los_Angeles","joel_brown","joel_brown","Joel Brown","true","America/Los_Angeles","","1","false"
"215326","JENKINS-68515","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Major","3","yushao","yushao","Yu Shao","true","America/New_York","2022-05-11","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Prepare Zanata for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215325","JENKINS-68514","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-06-15","-1","","3","false","2022-05-11","Major","3","alecharp","alecharp","Adrien Lecharpentier","true","Europe/Paris","2022-08-22","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Prepare SLOCCount for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215324","JENKINS-68513","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Major","3","hwellmann","hwellmann","Harald Wellmann","true","Europe/Berlin","2022-05-11","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Prepare reFit for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215323","JENKINS-68512","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","2","The problem described is an issue which will never be fixed.","Won't Fix","2022-05-19","-1","","1","false","2022-05-11","Major","3","","","","","","2022-05-19","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Prepare Performance Signature: Dynatrace AppMon for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
"215322","JENKINS-68511","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-05-11","Major","3","johnlayton","johnlayton","john layton","true","UTC","2022-05-11","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Prepare Package Version for removal of JAXB and Java 11 requirement","basil","basil","Basil Crow","true","Etc/GMT+8","basil","basil","Basil Crow","true","Etc/GMT+8","","0","false"
